"Year","Company","Country","Index"
"2010","TOYOBO CO LTD","Japan",0.0815126182965605
"2010","TORAY INDUSTRIES, INC.","Japan",0.0771451164617624
"2010","KANEKA CORPORATION","Japan",0.0718494927696831
"2010","ZEON CORPORATION","Japan",0.0652721339216997
"2010","TOSOH CORPORATION","Japan",0.0525598672613034
"2010","ADEKA CORPORATION","Japan",0.0285069169061043
"2010","ESSENTRA PLC","United Kingdom",0.0254495135839874
"2010","HARMONY GOLD MINING COMPANY LIMITED","South Africa",1.24012491234751
"2010","ACACIA MINING PLC","United Kingdom",1.04972346569355
"2010","NEWCREST MINING LIMITED","Australia",0.369606330934733
"2010","SARACEN MINERAL HOLDINGS LIMITED","Australia",0.292513573236285
"2010","OCEANAGOLD CORP","Australia",0.269804468238088
"2010","NEWMONT GOLDCORP CORP","United States",0.1825581055326
"2010","FMC CORPORATION","United States",0.317867544564402
"2010","MOSAIC CO","United States",0.281862315527185
"2010","NUFARM LIMITED","Australia",0.0178812961250477
"2010","STAGECOACH GROUP PLC","United Kingdom",0.107862271237524
"2010","NATIONAL EXPRESS GROUP PLC","United Kingdom",0.0483775267188521
"2010","RYDER SYSTEM, INC.","United States",0.0361465669782405
"2010","TRANSURBAN GROUP","Australia",0.0293327317573555
"2010","NIPPON EXPRESS CO LIMITED","Japan",0.0204945541249827
"2010","FIRSTGROUP PLC","United Kingdom",0.00724394815735603
"2010","INTERCONTINENTAL HOTELS GROUP PLC","United Kingdom",0.784521266311877
"2010","MARRIOTT INTERNATIONAL, INC.","United States",0.215980551974457
"2010","HYATT HOTELS CORPORATION","United States",0.205540437934992
"2010","CITY LODGE HOTELS LTD","South Africa",0.118581431671304
"2010","DOMINO'S PIZZA GROUP PLC","United Kingdom",0.100744439243779
"2010","MILLENNIUM & COPTHORNE HOTELS PLC","United Kingdom",0.0860965056358699
"2010","DARDEN RESTAURANTS, INC.","United States",0.0497527941795267
"2010","WYNDHAM DESTINATIONS INC","United States",0.0325519399614486
"2010","STEELCASE INC.","United States",0.0311200451996476
"2010","GREENE KING PLC","United Kingdom",0.0302483621353204
"2010","STARBUCKS CORPORATION","United States",0.0295807606317014
"2010","WHITBREAD PLC","United Kingdom",0.0290201321179231
"2010","J D WETHERSPOON PLC","United Kingdom",0.0277088161501021
"2010","MARSTON'S PLC","United Kingdom",0.0253086809588267
"2010","DIGNITY PLC","United Kingdom",0.0240055460424081
"2010","HERMAN MILLER, INC.","United States",0.0195187986757089
"2010","DOWNER EDI LIMITED","Australia",0.0185819681282401
"2010","G4S PLC","United Kingdom",0.0155947426124403
"2010","INVOCARE LTD","Australia",0.0135566059283423
"2010","BABCOCK INTERNATIONAL GROUP PLC","United Kingdom",0.0133975157870874
"2010","BRAMBLES LIMITED","Australia",0.00968687503072851
"2010","HOMESERVE PLC","United Kingdom",0.006713724547012
"2010","PITNEY BOWES INC.","United States",0.00651336803575698
"2010","OKAMURA CORPORATION","Japan",0.00524834453954395
"2010","KING JIM CO., LTD.","Japan",0.00320548791791297
"2010","KOKUYO CO LTD","Japan",0.00308176297080064
"2010","PAYPOINT PLC","United Kingdom",0.00142953193466343
"2010","COMPASS GROUP PLC","United Kingdom",0.0011602382988843
"2010","ROYAL CARIBBEAN CRUISES LTD.","United States",-0.204451317409597
"2010","CARNIVAL CORP","United States",-0.354785009829809
"2010","CARNIVAL PLC","United States",-0.549152805142524
"2010","ARCONIC INC","United States",0.617550138617875
"2010","VERSO CORP","United States",0.435369083761088
"2010","NIPPON PAPER INDUSTRIES COMPANY LIMITED","Japan",0.320086222368277
"2010","MONDI PLC","United Kingdom",0.188175340962147
"2010","INTERNATIONAL PAPER COMPANY","United States",0.187721677885685
"2010","OJI HOLDINGS CORPORATION","Japan",0.130702434207552
"2010","DS SMITH PLC","United Kingdom",0.0886473083463734
"2010","BIO PAPPEL SAB DE CV","Mexico",-0.063256628676155
"2010","DOMTAR CORPORATION","United States",-0.0987361097245817
"2010","SASOL LTD","South Africa",1.10793241609798
"2010","UBE INDUSTRIES LTD","Japan",0.420660419870475
"2010","INCITEC PIVOT LTD","Australia",0.32321099387303
"2010","EASTMAN CHEMICAL COMPANY","United States",0.280543400185083
"2010","DAICEL CORPORATION","Japan",0.136004532884929
"2010","SUMITOMO CHEMICAL CO LIMITED","Japan",0.126544953475965
"2010","SHOWA DENKO KABUSHIKI KAISHA","Japan",0.101554519163807
"2010","MITSUBISHI CHEMICAL HOLDINGS CORPORATION","Japan",0.100453053066418
"2010","MITSUBISHI GAS CHEMICAL COMPANY INCORPORATED","Japan",0.0974294843220943
"2010","NISSAN CHEMICAL CORP","Japan",0.0868326357623086
"2010","NOF CORPORATION","Japan",0.0471427902168765
"2010","CENTURYLINK, INCORPORATION","United States",0.0611850909939023
"2010","TELKOM SA SOC LTD","South Africa",0.0368054181681298
"2010","AT&T INC.","United States",0.0228328044477052
"2010","MTN GROUP LIMITED","South Africa",0.020588466514689
"2010","VERIZON COMMUNICATIONS","United States",0.0175136139063649
"2010","TELSTRA CORPORATION LIMITED","Australia",0.0174687776292215
"2010","NIPPON TELEGRAPH AND TELEPHONE CORPORATION","Japan",0.0100748539988667
"2010","BT GROUP PLC","United Kingdom",0.00919212720133786
"2010","KDDI CORPORATION","Japan",0.00869894752971972
"2010","VODAFONE GROUP PUBLIC LIMITED COMPANY","United Kingdom",0.00712511962156755
"2010","NTT DOCOMO INCORPORATED","Japan",0.00709542435985205
"2010","TATE & LYLE PLC","United Kingdom",0.201249174616372
"2010","OCEANA GROUP LIMITED","South Africa",0.153877060277206
"2010","TYSON FOODS, INC.","United States",0.0670292095223808
"2010","HORMEL FOODS CORPORATION","United States",0.0664037194959749
"2010","ASSOCIATED BRITISH FOODS PLC","United Kingdom",0.0584236386685194
"2010","CONAGRA BRANDS INC","United States",0.0566003869776612
"2010","GRUPO BIMBO S.A.B. DE C.V.","Mexico",0.0441905642254599
"2010","FLOWERS FOODS, INC.","United States",0.044060050591074
"2010","AJINOMOTO COMPANY INCORPORATED","Japan",0.0408164264263745
"2010","CAMPBELL SOUP COMPANY","United States",0.0392855426407605
"2010","PREMIER FOODS PLC","United Kingdom",0.0350685990774558
"2010","KELLOGG COMPANY","United States",0.0336561644892696
"2010","J M SMUCKER CO","United States",0.0275680245947872
"2010","HERSHEY CO","United States",0.0243831007067065
"2010","MONDELEZ INTERNATIONAL INCORPORATED","United States",0.0228419392348071
"2010","GENERAL MILLS, INC.","United States",0.0211011716427053
"2010","BOURBON CORPORATION","Japan",0.0182020305233465
"2010","CRANSWICK PLC","United Kingdom",0.0178375459249372
"2010","NISSHIN SEIFUN GROUP INCORPORATED","Japan",0.0162562738933798
"2010","NH FOODS LTD","Japan",0.0150073530320112
"2010","KIKKOMAN CORPORATION","Japan",0.0133688293154521
"2010","MEIJI HOLDINGS COMPANY LIMITED","Japan",0.00868768883837596
"2010","NICHIREI CORPORATION","Japan",0.00278957046406334
"2010","NRG ENERGY, INC.","United States",1.86869176749789
"2010","ELECTRIC POWER DEVELOPMENT CO.,LTD","Japan",1.68340327700931
"2010","DRAX GROUP PLC","United Kingdom",0.534934648773885
"2010","INFIGEN ENERGY","Australia",0.00207422593648665
"2010","OGE ENERGY CORPORATION","United States",1.92606846423513
"2010","PPL CORP","United States",1.8301127352443
"2010","WEC ENERGY GROUP INC","United States",1.64084498518755
"2010","XCEL ENERGY INC.","United States",1.58121577022305
"2010","ALLIANT ENERGY CORPORATION","United States",1.50685478855654
"2010","EDISON INTERNATIONAL","United States",1.40161229043389
"2010","EVERSOURCE ENERGY","United States",1.31781069320471
"2010","NISOURCE INC.","United States",1.20065035952255
"2010","CENTERPOINT ENERGY, INC.","United States",0.715880148077509
"2010","PUBLIC SERVICE ENTERPRISE GROUP INC.","United States",0.609904077697019
"2010","CHUBU ELECTRIC POWER CO INC","Japan",0.595001784771848
"2010","AUSNET SERVICES LTD","Australia",0.581440162484668
"2010","HOKKAIDO ELECTRIC POWER COMPANY INCORPORATED","Japan",0.569149525161577
"2010","TOKYO ELECTRIC POWER COMPANY INCORPORATED (THE)","Japan",0.568530378004455
"2010","TOHOKU ELECTRIC POWER CO INC","Japan",0.566492912804881
"2010","HOKURIKU ELECTRIC POWER COMPANY","Japan",0.542952215071354
"2010","MDU RESOURCES GROUP INC","United States",0.466174924272392
"2010","KYUSHU ELECTRIC POWER CO INC","Japan",0.453059088049027
"2010","SEMPRA ENERGY","United States",0.400524699020238
"2010","KANSAI ELECTRIC POWER COMPANY  INCORPORATED (THE)","Japan",0.384878049916878
"2010","CONSOLIDATED EDISON, INC.","United States",0.249314175693465
"2010","AGL ENERGY LTD","Australia",0.0034589399780987
"2010","DTE ENERGY COMPANY","United States",-0.125803269503611
"2010","PPC LTD","South Africa",1.54858627774365
"2010","ILUKA RESOURCES LIMITED","Australia",0.989187807611041
"2010","ADELAIDE BRIGHTON LIMITED","Australia",0.912944734896975
"2010","CEMEX SAB DE CV","Mexico",0.877958157062602
"2010","AFRICAN RAINBOW MINERALS LIMITED","South Africa",0.583122602093163
"2010","ASSORE LIMITED","South Africa",0.540242247221688
"2010","BHP GROUP PLC","Australia",0.412328823335975
"2010","ANGLO AMERICAN PLC","United Kingdom",0.329878718343999
"2010","TAIHEIYO CEMENT CORPORATION","Japan",0.312290277634535
"2010","RIO TINTO PLC","United Kingdom",0.280215957196034
"2010","MITSUBISHI MATERIALS CORPORATION","Japan",0.263422299237762
"2010","NORTHAM PLATINUM LTD","South Africa",0.256727847134052
"2010","IMPALA PLATINUM HOLDINGS LIMITED","South Africa",0.238824731734392
"2010","BHP GROUP LTD","Australia",0.229587706098519
"2010","GRUPO MEXICO S.A.B DE C.V.","Mexico",0.204262067836732
"2010","BORAL LIMITED","Australia",0.191825975003181
"2010","INDUSTRIAS PENOLES S.A.B. DE CV","Mexico",0.17398452262801
"2010","RIO TINTO LIMITED","United Kingdom",0.1709616964847
"2010","OSAKA TITANIUM TECHNOLOGIES CO.LIMITED.","Japan",0.143410583987179
"2010","GEM DIAMONDS LIMITED","United Kingdom",0.127427688511916
"2010","DOWA HOLDINGS COMPANY LIMITED","Japan",0.0825639594052183
"2010","TOHO TITANIUM CO LTD","Japan",0.081288053312738
"2010","ASAHI HOLDINGS INCORPORATION","Japan",0.0195929515318109
"2010","FRESNILLO PLC","Mexico",0.00603975686379786
"2010","SUMITOMO METAL MINING CO LTD","Japan",-0.035456810897956
"2010","PANORAMIC RESOURCES LIMITED","Australia",-0.146347988624784
"2010","WASTE MANAGEMENT, INC.","United States",0.624168148151311
"2010","RENEWI PLC","United Kingdom",0.194073143908932
"2010","AEON MALL COMPANY LIMITED","Japan",0.15539900907974
"2010","RENTOKIL INITIAL PLC","United Kingdom",0.0216608648103901
"2010","LENDLEASE GROUP","Australia",0.0120688416917991
"2010","MITSUI FUDOSAN CO LTD","Japan",0.00767032574009292
"2010","MITSUBISHI ESTATE CO LIMITED","Japan",0.00762749397043968
"2010","LOKN STORE GROUP PLC","United Kingdom",0.00755869825550904
"2010","RPS GROUP PLC","United Kingdom",0.0073060062500213
"2010","DAIWA HOUSE INDUSTRY COMPANY LIMITED","Japan",0.00621453855282714
"2010","MITIE GROUP PLC","United Kingdom",0.00538525778234759
"2010","SERCO GROUP PLC","United Kingdom",0.00512715698093495
"2010","NOMURA REAL ESTATE HOLDINGS, INC","Japan",0.0030171631642344
"2010","DAITO TRUST CONSTRUCTION COMPANY LIMITED","Japan",0.00260076618806244
"2010","GRAINGER PLC","United Kingdom",0.000996652150841879
"2010","ARDENT LEISURE GROUP LTD","Australia",0.0526815369569423
"2010","CAESARS ENTERTAINMENT CORP","United States",0.037932573360966
"2010","RANK GROUP PLC","United Kingdom",0.024705777968433
"2010","CROWN RESORTS LTD","Australia",0.0233219890756147
"2010","ALPHABET INC","United States",0.0135446527960418
"2010","WALT DISNEY CO","United States",0.0129354527085625
"2010","TABCORP HOLDINGS LIMITED","Australia",0.00136812288293364
"2010","ASHTEAD GROUP PLC","United Kingdom",0.0434971709420013
"2010","UNITED RENTALS, INC.","United States",0.0290021124644862
"2010","SPEEDY HIRE PLC","United Kingdom",0.0213373635009259
"2010","BARLOWORLD LIMITED","South Africa",0.0108484175042331
"2010","TRAVIS PERKINS PLC","United Kingdom",0.00976148924595024
"2010","MITSUBISHI CORPORATION","Japan",0.00804590945302417
"2010","SIG PLC","United Kingdom",0.00776222450856151
"2010","BUNZL PUBLIC LIMITED COMPANY","United Kingdom",0.00501548269179236
"2010","EMECO HOLDINGS LTD","Australia",0.00488460459077749
"2010","WESCO INTERNATIONAL, INC.","United States",0.00265742010795301
"2010","MITSUI & CO LIMITED","Japan",0.00180318159584663
"2010","CSL LIMITED","Australia",0.0153838755295689
"2010","AMGEN INC.","United States",0.0105712845752886
"2010","METTLER-TOLEDO INTERNATIONAL INC.","United States",0.0103997281407493
"2010","AGILENT TECHNOLOGIES, INC.","United States",0.00986847211028486
"2010","PERKINELMER INCORPORATED","United States",0.00954240745630575
"2010","BIOGEN INC","United States",0.00880857026822304
"2010","WATERS CORPORATION","United States",0.00713516333691582
"2010","FAMILYMART UNY HOLDINGS CO LTD","Japan",0.102313058349576
"2010","NORDSTROM INC","United States",0.0796219873124588
"2010","WESFARMERS LIMITED","Australia",0.0428598845511251
"2010","FOSCHINI GROUP LTD","South Africa",0.042536095821096
"2010","WEIS MARKETS INC","United States",0.038848143473327
"2010","WOOLWORTHS HOLDINGS LIMITED","South Africa",0.0331866973021705
"2010","TARGET CORPORATION","United States",0.0322556589595063
"2010","PICK N PAY STORES LIMITED","South Africa",0.024229692444669
"2010","KROGER CO","United States",0.0241057536201359
"2010","TRUWORTHS INTERNATIONAL LIMITED","South Africa",0.0221616829161512
"2010","J C PENNEY COMPANY INC","United States",0.0205688980505447
"2010","TESCO PLC","United Kingdom",0.0185256965647972
"2010","WOOLWORTHS GROUP LTD","Australia",0.017625115683802
"2010","KOHL'S CORPORATION","United States",0.0157541260286272
"2010","LOWE'S COMPANIES, INC.","United States",0.0152186987646794
"2010","WALMART INC","United States",0.0148890365667636
"2010","WM MORRISON SUPERMARKETS PLC","United Kingdom",0.0144105059082945
"2010","MASSMART HOLDINGS LIMITED","South Africa",0.0143363615847568
"2010","HOME DEPOT INC","United States",0.0142043856826559
"2010","MARKS AND SPENCER GROUP PLC","United Kingdom",0.0136843362901191
"2010","SEVEN & I HOLDINGS COMPANY LTD","Japan",0.0125431988480831
"2010","ABERCROMBIE & FITCH CO","United States",0.0114967179398379
"2010","NEXT PLC","United Kingdom",0.0111233718167044
"2010","L BRANDS INC","United States",0.0110747953839317
"2010","GAP INC","United States",0.0109001542741539
"2010","WALGREENS BOOTS ALLIANCE INC","United States",0.0102433506751817
"2010","TJX COMPANIES INC","United States",0.0101320317280762
"2010","NASPERS LIMITED","South Africa",0.00975812808221442
"2010","OFFICE DEPOT, INC.","United States",0.00958640681429567
"2010","KINGFISHER PLC","United Kingdom",0.00932573279646661
"2010","DUNELM GROUP PLC","United Kingdom",0.00930285879416439
"2010","WH SMITH PLC","United Kingdom",0.00872302340964928
"2010","J SAINSBURY PLC","United Kingdom",0.00826743746736848
"2010","COSTCO WHOLESALE CORPORATION","United States",0.00601445298904655
"2010","YAMADA DENKI CO., LTD.","Japan",0.00445707252163317
"2010","TIFFANY & CO","United States",0.00420718278554639
"2010","AEON COMPANY LIMITED","Japan",0.0040533447450027
"2010","ISETAN MITSUKOSHI HOLDINGS LIMITED","Japan",0.00394851497549616
"2010","N BROWN GROUP PLC","United Kingdom",0.00341148263884223
"2010","WAL-MART DE MEXICO S.A.B. DE C.V.","Mexico",-0.000688248175183292
"2010","EBAY INCORPORATED","United States",-0.00189303744964306
"2010","ELECTROCOMPONENTS PLC","United Kingdom",0.00367873377613554
"2010","CANON MARKETING JAPAN INC","Japan",0.00111483494672955
"2010","AUTOBACS SEVEN CO LIMITED","Japan",0.000635810623572393
